,REF_AREA,TIME_PERIOD,EPS,EPI,GCI 4.0: Energy efficiency regulation,GCI 4.0: Environment-related treaties in force,GCI 4.0: Renewable energy regulation,CCPI_SCORE,A01T03_Domestic,A01T03_Foreign,B05T09_Domestic,B05T09_Foreign,C10T12_Domestic,C10T12_Foreign,C13T15_Domestic,C13T15_Foreign,C16_Domestic,C16_Foreign,C17T18_Domestic,C17T18_Foreign,C19_Domestic,C19_Foreign,C20_Domestic,C20_Foreign,C21_Domestic,C21_Foreign,C22_Domestic,C22_Foreign,C23_Domestic,C23_Foreign,C24_Domestic,C24_Foreign,C25_Domestic,C25_Foreign,C26_Domestic,C26_Foreign,C27_Domestic,C27_Foreign,C28_Domestic,C28_Foreign,C29_Domestic,C29_Foreign,C30_Domestic,C30_Foreign,C31T33_Domestic,C31T33_Foreign,D35_E36T39_Domestic,D35_E36T39_Foreign,F41T43_Domestic,F41T43_Foreign,G45T47_Domestic,G45T47_Foreign,H49_Domestic,H49_Foreign,H50_Domestic,H50_Foreign,H51_Domestic,H51_Foreign,H52_Domestic,H52_Foreign,H53_Domestic,H53_Foreign,I55T56_Domestic,I55T56_Foreign,J58T60_Domestic,J58T60_Foreign,J61_Domestic,J61_Foreign,J62T63_Domestic,J62T63_Foreign,K64T66_Domestic,K64T66_Foreign,L68_Domestic,L68_Foreign,M69T75_Domestic,M69T75_Foreign,N77T82_Domestic,N77T82_Foreign,O84_Domestic,O84_Foreign,P85_Domestic,P85_Foreign,Q86T88_Domestic,Q86T88_Foreign,R90T93_Domestic,R90T93_Foreign,S94T96_Domestic,S94T96_Foreign,T97T98_Domestic,T97T98_Foreign,GDP,TRADE,INTEREST_PAYMENTS,OIL_RENTS,FINANCIAL_DEVELOPMENT
442,ROU,2015,,67.89017550808074,,,,59.02,4.8151,55.7155,3.0597,180.3717,51.5828,665.3493,187.0161,1337.8975,0.0,802.4209,24.4764,132.9487,0.0,380.0127,197.9761,940.1997,31.2398,174.9257,107.848,1143.0896,16.4272,191.2048,21.2492,1187.9846,21.6407,124.9616,175.9539,1368.7181,84.4286,2733.0861,244.4165,2583.9905,271.8865,7389.3528,19.137,640.2017,53.0153,613.8996,7.136,196.7704,0.1255,0.0516,350.803,2905.0304,1684.9748,1299.1731,169.1549,41.8664,110.9225,28.6377,258.0421,493.9508,57.5751,79.4083,8.7802,24.0359,204.4669,172.547,100.5658,586.2575,425.7524,1537.2145,37.4273,164.3028,2.2485,3.3715,36.49,1529.7115,8.0101,96.4594,0.0,0.0,0.4853,0.2203,0.5523,1.2834,4.5981,4.0773,0.9052,0.2002,0.0,0.0,8977.017482,83.5205767017155,4.44378320971626,0.33486139473849,0.282
443,ROU,2016,,67.29415333788413,,,,60.39,0.0,58.0694,2.2692,167.8107,75.2345,569.1303,176.0806,1242.7362,104.4518,796.8172,27.6342,156.0121,0.0,371.3481,120.5323,946.1787,29.7522,134.6686,93.2851,1278.141,15.9721,200.6529,0.0,1357.2358,25.5702,390.6924,185.4364,1582.5512,89.7368,3299.2727,167.5427,2819.0035,365.2245,8629.2917,73.0006,798.2308,56.7127,685.3212,10.5187,132.699,0.139,0.0616,351.1718,3340.3415,1757.9589,1439.4857,128.0196,32.4674,114.4807,16.4963,253.9635,487.3547,54.1606,74.9693,7.9607,21.2862,225.9831,198.8942,153.5694,709.3959,590.0928,1854.4219,48.7461,136.9999,1.9797,12.0682,40.3996,1510.3842,17.4109,119.7227,0.0,0.0,0.4912,0.1982,0.5515,1.0645,7.4349,9.0806,0.881,0.1801,0.0,0.0,9404.540059,85.8925282906884,4.28029770975116,0.237281273734058,0.276
444,ROU,2017,,61.72127788540019,,,,60.33,22.9732,58.9673,14.9734,203.1524,147.7864,632.7153,290.1894,1269.1975,10.4558,800.9466,31.2142,188.0933,0.0,1136.7674,214.2418,1098.706,2.5662,164.6021,182.9035,1421.2246,19.568,215.5766,0.0,1965.247,70.0734,495.0856,168.1861,1737.5907,94.6021,3744.6854,180.5881,3069.4775,314.3076,9999.3197,72.5021,673.8108,67.5812,682.2648,0.591,105.8183,0.1382,0.0564,522.4924,3648.1409,2279.3426,1708.0011,150.6762,37.2703,146.7087,18.7111,301.8243,568.0792,56.2265,82.9725,26.1651,79.9209,279.5879,204.4355,226.6742,869.9627,796.0227,2335.6369,28.8992,109.883,0.0,8.0382,58.5905,1601.335,9.065,120.4618,0.0,0.0,1.1666,0.6932,1.3659,3.6492,10.0496,15.417,2.1854,0.6804,0.0,0.0,10727.9822,87.1560645667801,3.97086963400506,0.306819119328612,0.278
445,ROU,2018,,54.43280487745431,,,,55.32,139.9743,55.5538,30.6305,237.2962,294.5783,816.2039,406.139,1294.7534,104.2031,841.6403,48.6767,221.5864,7.3802,1509.1301,216.1627,1273.582,37.3533,193.2905,282.2717,1592.1367,95.0492,279.8792,9.3103,2472.7937,196.8661,585.175,213.0959,2135.4407,247.7738,4438.8313,258.1862,3598.3958,224.4679,12223.5725,96.652,677.2954,251.6141,815.2998,13.9727,43.4947,2.4185,0.6941,1565.6056,4156.2538,3159.1333,1969.4096,116.2586,61.9629,184.3002,30.4856,408.8621,526.7804,56.6752,87.4623,95.8761,110.2375,301.6965,229.139,169.5729,771.9097,1030.4865,2878.7299,31.2159,95.8113,7.3075,13.352,637.6305,2298.3128,41.9201,153.78,0.0,0.0,7.2631,0.7048,9.234,5.4037,57.8806,22.5343,11.1538,1.0044,0.0,0.0,12416.13432,87.0911701095809,3.57577642542412,0.417895750376407,0.275
446,ROU,2019,,54.357008136089604,85.38,86.21,68.29,59.42,13.2126,63.8498,26.5531,229.6529,139.0649,840.6521,275.9689,1257.4993,16.0707,831.6471,4.3708,224.5125,0.0,1480.6964,77.1908,1376.9078,8.2377,219.623,205.7547,1584.6158,30.8853,295.7112,102.8121,2237.5259,73.9268,733.6882,194.302,2268.1577,230.9519,4906.0577,201.448,3737.3577,128.5825,12076.0397,103.8382,658.8397,47.1491,905.1969,6.4768,43.1696,0.1818,0.0439,860.4721,4174.0047,2772.1325,1996.9405,161.3978,46.0626,169.826,22.7702,303.9293,523.9629,54.8956,89.8394,37.4865,120.3854,328.0052,208.142,239.1293,782.6668,1109.989,2901.075,4.6078,98.8156,0.1421,11.9848,254.4687,2348.1895,8.9548,168.5509,0.0,0.0,0.9901,0.9589,1.3083,6.9798,12.6525,29.1631,1.9653,1.1764,0.0,0.0,12909.6104,84.9063630584793,3.77060304563241,0.356049741091749,0.259
447,ROU,2020,,55.4337818795959,,,,54.85,806.27,315.5672,343.8703,466.4432,872.8481,1132.7357,1087.1664,1534.2805,745.4928,1318.1771,641.9294,641.0586,466.8101,1334.069,913.2703,1827.9388,319.8162,430.0026,1010.6791,1994.9165,595.7014,684.8814,702.6802,2310.4816,973.842,1323.0792,739.7293,2509.6003,1230.8052,5009.3505,1002.1494,3829.7672,1211.4582,14644.1766,452.888,839.7026,1245.2205,1426.49,251.8968,199.6193,144.1429,36.0042,3126.8719,4756.639,4521.6879,2583.41,894.8353,650.5201,814.5995,618.3557,1188.0585,1164.2192,458.4398,421.5989,104.7066,41.5716,858.6686,795.2633,813.3323,1291.5175,1888.2325,3192.706,574.0633,483.7539,365.1288,186.9628,2565.4466,2339.9581,776.6997,690.4839,0.0,0.0,88.168,0.5353,86.4677,23.0536,332.7003,151.8555,133.3447,4.6238,0.0,0.0,13009.17706,78.3616463562709,4.54904068435432,0.18364537995674,0.268
455,RUS,2014,1.0833334,37.34885010062363,,,,43.64,586.397,143.0239,41746.3504,6780.9239,5232.9322,2008.5292,798.0508,177.1337,1617.3388,463.3092,2031.7679,975.2113,32156.0261,4050.1565,13851.738,6972.003,42.09,608.7803,1127.562,836.4031,727.3156,463.7631,32556.5323,4673.7507,642.4643,309.7776,2406.4975,2298.6356,1295.2938,626.5243,1658.5864,751.8935,2959.0639,2751.2149,2964.2606,540.9236,1321.5784,526.2721,622.256,73.3293,229.2994,36.4576,33577.3077,7949.4752,5743.4525,263.7061,601.9516,125.9302,1875.2874,173.4895,2473.546,355.3882,273.3727,16.74,310.2332,195.7248,623.4568,215.0929,1690.4701,306.1305,1228.2982,701.4781,1356.1725,485.0294,145.8055,26.4486,5537.5249,1098.9583,775.9584,313.6426,0.0,0.0,6.6616,0.2339,10.0276,0.7291,38.3729,10.0007,23.5016,3.2323,0.0,0.0,14055.47266,47.8013412628116,2.01431112266033,9.08748946492807,0.479
456,RUS,2015,1.0833334,38.05156526474958,,,,43.39,365.4366,109.41,36085.3102,6207.7367,3255.0674,1575.4012,473.5218,137.5372,938.5023,355.4181,1238.5288,689.4333,22396.1395,3263.8848,8697.5236,4389.9064,37.1735,393.1001,714.8611,603.5982,413.1516,334.5264,19199.2036,3219.2322,438.1655,295.0036,1269.3938,1507.4447,712.356,435.7765,1650.7666,1013.8236,1217.4394,2300.0171,2807.056,709.5162,639.2592,348.7087,502.2893,74.0775,138.4263,28.0547,17621.0984,5570.7299,3315.864,231.4391,335.5622,84.612,1222.5065,146.748,1425.8437,259.7969,235.4593,18.9506,207.3145,186.2516,452.3001,198.3366,1256.4763,305.7395,1070.2923,785.5609,1073.2839,559.5702,97.7323,23.4111,3805.994,1182.5579,562.9307,299.3663,0.0,0.0,4.6556,0.2332,6.3536,0.9293,26.7402,8.7557,17.0784,3.5099,0.0,0.0,9277.713867,49.3593493116887,2.64735238001981,5.93285842314704,0.459
457,RUS,2016,1.1666666,38.085947625458026,,,,44.34,315.7626,97.1355,30221.3207,5517.0243,2841.1533,1380.3728,438.754,134.6141,797.879,338.2531,1176.3887,673.2095,18347.694,2886.5719,6365.6933,3784.2343,42.1378,559.8117,644.6076,587.9782,340.5957,335.7246,13533.3218,2975.5659,469.8205,376.8428,906.3937,1259.0681,770.1437,582.4776,786.895,647.0257,662.2659,1724.8408,2330.2446,603.4888,462.8778,252.1452,421.8941,57.655,149.9163,31.7866,12952.8408,4957.0748,2955.5032,229.1444,726.6206,168.5481,2086.5325,198.7101,2595.4952,501.3674,181.8631,15.2815,183.1279,187.4287,305.4335,144.6776,851.1623,234.3603,1041.0522,833.1555,736.2891,397.0916,75.1941,18.7574,2511.6869,981.587,171.9513,90.116,0.0,0.0,4.573,0.2287,6.2493,0.8438,20.6531,8.0157,19.1614,4.0941,0.0,0.0,8663.158203,46.5181198396096,2.57525264913469,5.00613659535062,0.503
458,RUS,2017,1.1666666,36.9736975356627,,,,44.3,409.5549,120.5862,40307.4409,7425.5398,3241.3884,1404.2792,411.7046,112.1973,999.556,383.8591,1419.3374,733.6446,25341.2762,3249.8604,8203.3753,4333.0478,109.9486,585.2352,753.6282,645.1656,439.5628,359.6162,18246.0002,3637.468,1470.9203,1098.4093,959.488,1263.721,1166.171,759.4484,1323.2465,1178.9717,1003.6275,1836.5313,2927.0572,678.8059,507.9695,232.5857,406.7541,63.6325,185.8878,34.5161,16249.8445,5444.1743,3381.7601,224.0799,1348.0553,287.478,2666.4131,238.7736,3057.2302,560.3668,273.2692,20.8613,226.6312,201.6335,479.6188,201.3017,846.3972,218.0423,1547.6815,1045.7584,743.964,364.8503,80.748,17.9553,2967.8649,1030.4224,273.9307,131.7748,0.0,0.0,4.8164,0.2592,6.9851,0.8468,27.18,9.1562,16.0671,3.7663,0.0,0.0,10658.91309,46.8765243371311,2.50626501547285,6.22864519091822,0.464
459,RUS,2018,1.1666666,34.08606061412183,,,,29.85,1496.0015,167.2912,43950.7233,9815.953,4038.7728,1699.7663,583.3194,145.0561,1599.5878,404.5096,1757.4809,982.0222,33131.9909,3936.0036,9530.3881,5127.5482,124.9895,745.4143,860.7722,690.8221,628.9517,434.2366,23014.2136,4771.2269,1879.5031,1070.3456,900.4123,1669.7333,1366.3008,849.6969,1524.6043,1471.1931,1090.9029,1821.323,3175.7191,848.5485,802.5237,308.349,588.3999,91.8709,329.0476,43.8246,26841.7394,7820.231,5769.5279,318.5102,1549.2397,355.0528,3973.5609,282.2753,5226.5303,855.2154,309.9012,30.826,509.4523,260.2711,540.2986,241.3276,743.9732,226.476,2236.7497,1332.7046,1037.8752,447.3951,240.0508,26.4309,3845.2326,985.1804,480.9149,180.2349,0.0,0.0,34.2046,0.2997,43.3109,1.7343,123.9023,15.9878,92.6818,12.467,0.0,0.0,11211.8877,51.5809003703964,2.36353296928589,9.65476095672088,0.469
460,RUS,2019,1.1666666,34.997232234359146,59.15,65.52,59.86,37.59,438.868,150.7193,42329.7429,13166.1617,4327.5656,2131.8956,514.5395,152.3962,1322.781,413.3138,1603.7928,825.3817,27732.0284,3223.3075,10690.2005,5242.3043,217.7995,666.6303,840.1479,708.5368,507.6083,443.2937,21060.4073,4699.2206,2005.0229,1409.8404,1222.637,2070.8892,1213.0827,904.1231,1558.7863,1471.4864,1134.9246,2177.9927,3135.4728,860.1125,694.2799,347.8985,571.2718,86.8424,120.7474,27.623,21319.967,7159.361,4319.6146,299.923,1700.0284,394.028,2776.3172,316.9915,4251.9016,827.2414,392.8407,29.7434,267.6311,259.6595,550.2479,252.8587,752.3306,187.2794,2059.1096,1321.7972,793.6233,361.6614,78.2796,21.7422,2827.5935,996.186,559.7937,348.9765,0.0,0.0,3.9918,0.2939,4.845,1.0892,31.8802,12.1888,22.4818,7.3383,0.0,0.0,11447.70117,49.2287536619033,2.6182235735765,8.49370743083853,0.486
461,RUS,2020,1.1666666,36.65797800466266,,,,37.85,2639.1117,671.838,41215.1607,10515.7288,5274.7379,2902.7613,1329.1768,739.9193,2242.9279,1021.0307,2050.213,1459.5667,23069.3316,3517.5253,6799.435,4486.8733,807.8769,1011.646,1446.9433,1209.8489,1437.0425,1107.9532,15503.6551,4172.1598,2932.3189,1833.5172,1452.824,2166.6537,1642.6797,1412.7508,1789.9184,1691.8421,1281.4978,2267.0285,1620.7161,766.0352,1593.572,1010.7652,1307.2865,729.3032,1014.1114,643.6615,19195.2599,4802.9242,4812.2497,953.291,1989.9479,1015.8208,3515.2672,1046.095,5029.362,1349.3357,1046.7969,548.6678,897.6182,389.0297,1213.9435,876.3515,1198.4854,820.091,2865.0794,1883.3341,1580.3201,1004.0343,808.1844,343.7103,4895.7189,1685.4843,1584.7353,1053.3938,0.0,0.0,274.2021,0.0679,456.0294,9.1389,730.9936,285.4181,782.3721,421.6468,0.0,0.0,10108.32715,45.9669082029127,2.36125648480462,4.70777096931075,0.531
469,SEN,2014,,12.523673084426516,,,,,16.9973,2.6412,125.9688,35.196,151.4501,101.1026,35.1636,6.1436,1.6321,0.6014,6.6868,3.4858,134.047,38.419,69.8196,51.2038,2.7602,7.6559,3.6762,2.7055,43.3196,22.0092,37.9977,9.2402,0.9125,0.578,0.0,0.1488,3.5272,7.7793,0.4033,6.7481,0.0087,0.997,1.8485,2.2391,3.1,2.257,3.0018,1.1632,0.4578,0.0522,73.1575,73.6222,24.9144,3.9069,3.3215,1.9413,10.3087,8.789,30.2723,9.1271,0.4613,0.1095,12.5073,11.8196,11.9045,7.9688,156.5013,21.7078,5.4673,9.0666,11.2123,16.9459,4.93,0.8438,65.6913,30.3755,14.7516,8.5065,0.0,0.0,0.6184,0.0261,0.6688,0.1181,1.7201,1.2516,1.0757,0.316,0.0,0.0,1398.891376,58.4425289760992,,0.0,0.084
470,SEN,2015,,9.208559772337962,,,,,14.3786,2.5413,103.735,24.3839,210.3393,139.4462,26.192,5.5437,1.5872,0.7255,4.9156,3.3677,88.5976,18.5058,88.6163,59.3895,1.7806,6.4372,3.8407,2.7661,30.5036,16.2623,32.5638,10.288,0.9147,0.5718,0.0,0.1753,1.2221,5.3238,0.3022,5.827,0.044,1.9283,1.1493,1.9132,2.7176,2.3357,0.3074,0.0941,0.5749,0.0703,72.7346,77.6756,20.2176,3.7194,2.7102,1.9188,6.8071,7.6748,25.1179,8.6887,0.4241,0.1138,10.1709,11.9327,10.2189,8.234,141.1373,20.1046,4.457,8.7456,11.0585,17.2324,4.1851,0.8778,59.275,29.3341,10.9268,6.6273,0.0,0.0,0.5012,0.0262,0.5594,0.1188,1.4109,1.2271,0.8769,0.3083,0.0,0.0,1218.006136,58.1103376742017,7.01239429875933,0.0,0.091
471,SEN,2016,,10.021354501643241,,,,,15.6201,2.7753,79.9308,17.5034,203.7347,131.1666,25.417,5.3695,2.1994,1.1171,2.7079,1.8369,64.8349,13.7729,109.1684,68.3834,1.6999,6.7343,3.7966,2.5877,37.8668,20.338,31.0975,9.3761,1.5515,0.9465,0.0002,0.5852,1.9436,6.075,0.5106,7.2188,0.0085,1.0218,1.3189,2.1287,2.8207,2.4138,0.3579,0.1037,0.3155,0.0304,73.3179,75.7783,25.6593,4.5932,3.0209,1.9867,7.4236,8.3463,27.9702,9.1211,0.4967,0.1482,10.9261,11.6341,11.1675,8.3393,147.1479,19.2883,4.2415,8.9749,12.881,19.1738,4.9359,0.9353,71.0604,33.4418,13.6705,7.4783,0.0,0.0,0.6131,0.0271,0.6583,0.1265,1.6275,1.3412,0.9749,0.3325,0.0,0.0,1266.439572,54.1081692072139,7.62392717994538,0.0,0.099
472,SEN,2017,,10.931800892265978,,,,,16.6579,2.8306,102.3619,21.8485,232.4353,147.8383,29.7214,6.243,2.1196,1.0414,2.122,1.505,97.7641,21.41,110.505,71.6977,0.9761,5.2685,3.2489,2.3921,38.9314,20.5257,52.7568,14.4439,1.2649,0.8114,0.0006,0.6436,2.2594,6.5605,0.4594,7.2986,0.0014,0.6942,2.2306,3.3761,2.9764,2.5741,1.6053,0.6222,0.6506,0.0656,85.6423,88.0839,28.2202,5.1679,3.257,2.3072,8.4579,9.4477,30.289,10.2759,0.52,0.1671,12.4626,12.7968,12.6045,9.4056,155.6442,20.662,4.7013,9.116,15.0431,22.3923,5.7052,1.0938,77.6425,35.668,15.9475,9.0239,0.0,0.0,0.7081,0.0312,0.7358,0.1422,1.8803,1.5055,1.1253,0.3633,0.0,0.0,1356.805184,57.7052798455617,8.01157164626125,0.0,0.109
473,SEN,2018,,13.51911620745625,,,,,59.4989,4.1253,105.064,21.3236,285.4376,167.3759,39.523,7.5264,4.9854,2.2333,4.1157,2.565,100.0901,35.8453,184.5487,113.0401,2.2241,8.0874,6.9837,4.6617,38.7419,16.2167,66.1308,19.5375,4.2552,1.884,1.054,2.0802,3.8094,7.2351,2.0531,7.7514,0.5123,1.2442,2.3672,2.7629,15.2258,9.8144,3.1378,0.8867,3.3003,0.3878,140.2434,110.8814,59.4469,11.3296,7.348,4.3148,17.5752,15.1982,59.6024,20.0993,3.0784,0.826,24.8571,14.5041,13.3864,9.9401,112.2459,21.969,16.6328,18.3742,30.5083,35.2029,21.8871,2.5457,147.8155,53.902,35.8598,17.7899,0.0,0.0,2.825,0.0317,3.4438,0.1635,4.6995,1.8836,3.2495,0.3964,0.0,0.0,1452.556126,61.7898394793183,9.00748542888507,0.0,0.113
474,SEN,2019,,15.648636975923306,23.23,82.76,46.14,,16.588,4.4529,95.9504,20.6046,306.1041,196.1446,27.3919,6.268,1.6915,0.8328,2.6958,2.0899,117.1875,35.0753,255.7609,151.7156,1.5256,7.3968,4.7596,3.8271,30.3915,16.4614,68.4238,18.178,1.952,1.3573,0.0021,0.9513,1.9772,6.4305,0.2108,5.0863,0.1952,4.688,1.3857,2.381,7.5868,7.4966,3.5898,1.3906,0.5556,0.0561,106.332,122.5254,31.1397,6.7015,9.0382,4.9033,13.4242,11.7291,33.9841,13.6069,0.5268,0.1892,12.1025,16.1452,6.6549,6.183,87.4712,11.7606,6.7708,12.517,15.491,24.6674,4.8041,1.382,74.4727,40.3042,23.7492,15.6679,0.0,0.0,0.4656,0.0392,0.5111,0.174,1.4659,1.9263,0.8572,0.453,0.0,0.0,1431.181289,64.2362506061005,8.49345975585687,0.0,0.115
475,SEN,2020,,18.358511104547052,,,,,346.0921,95.8621,471.3652,205.8917,777.4161,506.8555,262.4373,93.7037,159.2415,84.3195,101.553,51.8678,189.6815,90.6719,523.2899,331.8,48.0385,36.3708,258.0873,167.2137,195.3463,79.029,339.1629,205.1631,198.4596,102.3379,79.8601,78.4511,162.8886,125.0382,125.2373,117.9722,44.6035,44.7155,99.2346,53.3769,500.9994,362.9142,328.8915,164.24,142.7117,17.5909,815.8185,631.0696,623.2917,333.4981,185.3095,95.3573,345.1437,176.2692,567.8863,366.0311,137.9735,41.2586,128.2176,33.379,357.5371,234.6404,534.4785,298.6923,459.8628,337.8109,511.0477,381.5211,303.5977,71.5966,850.0254,611.968,548.6445,376.2126,0.0,0.0,30.4201,0.0082,87.1477,3.7848,71.3595,5.0173,92.1916,2.4053,0.0,0.0,1461.087204,60.0468716137065,9.28605567233157,0.0,0.113
476,SGP,2014,,33.45093976188258,,,,,2.7949,2.4008,0.0,0.0,866.1757,1503.0931,89.7499,101.3686,16.9918,20.0983,572.5104,585.1943,5717.0425,3451.6209,10457.3073,15443.8568,733.8517,7087.2244,125.9986,315.4972,25.4639,56.0483,481.5529,651.7636,476.1186,858.5162,0.0,47259.3689,390.1558,989.9187,5432.9543,6122.1613,38.7058,479.2743,5573.5631,3691.0925,1738.032,1342.5001,32.9472,19.9686,68.0346,27.7834,4934.7455,30783.4573,334.8444,175.9606,16708.6552,1661.0353,974.1303,448.285,560.0466,590.6373,298.5795,59.1264,398.3047,510.098,3876.0267,1556.0117,1577.0339,804.0509,2706.2899,3307.9397,8632.003,21563.6777,156.4325,39.7302,4425.1402,3251.8384,2086.3632,2192.9099,0.0,0.0,26.8844,31.8723,22.4764,9.8013,43.5383,39.0993,24.0241,106.7888,0.0,0.0,57564.80231,360.467319166237,0.0012518429910701,0.104388992582944,0.699
477,SGP,2015,,31.347242618318973,,,,,2.0075,3.6956,0.0,0.0,1382.2203,2469.684,102.5732,119.5096,16.8512,23.8422,574.1361,622.0186,4235.0649,3410.7361,9003.4732,14322.9459,578.0733,8198.6864,129.4644,374.3439,32.3149,78.5747,359.169,531.5848,441.3208,834.2854,0.0,63034.7312,302.2941,1255.8016,6388.0705,7123.4862,20.3219,325.5482,5798.2541,3902.6378,1376.1233,1392.4562,68.4275,45.6015,71.0988,31.124,6783.5618,34495.6692,319.9766,192.0072,15229.057,1559.9349,998.6474,545.7958,1005.3699,1739.5911,149.6281,41.4256,313.5556,481.4938,2820.6953,1661.4534,1341.2487,776.8318,2716.3734,4608.0471,9625.346,16569.0108,150.0595,48.8277,3580.0129,3733.0433,1852.7963,2840.3412,0.0,0.0,25.8539,49.9691,22.2003,13.5958,33.3506,36.0281,21.3933,89.3662,0.0,0.0,55645.60686,329.471398940262,0.003149288064067,0.0340084198311141,0.706
478,SGP,2016,,31.291529389765774,,,,,1.9575,3.5817,0.0,0.0,1217.6462,2303.011,83.3614,107.9076,11.7583,15.8174,458.4073,553.8903,2790.2357,2209.7589,6805.9181,12806.8104,387.9754,6917.1025,101.9687,305.3196,23.3618,60.354,419.8427,664.7404,351.1394,742.5417,0.0,56673.8724,317.1509,1269.5444,4697.7547,5968.4335,36.2499,547.6272,5064.6746,3396.9258,1153.5138,1296.2489,56.7957,43.0994,60.9589,27.1,6616.1187,31766.7828,310.1321,185.9143,14266.9302,1500.2525,1005.0983,564.1184,1075.4657,1716.59,168.3864,46.3433,344.8715,557.8946,2781.6004,1671.499,1368.9211,829.0441,3533.879,6152.8488,8292.8312,18117.5924,207.0197,75.6048,3413.4129,3742.6391,1492.0861,2389.319,0.0,0.0,25.322,54.9314,26.9509,17.5971,36.5692,44.4625,26.8039,66.0915,0.0,0.0,57005.58872,302.839656046574,0.0034259289197314,0.0289302386437418,0.708
479,SGP,2017,,30.9167567952648,,,,,1.9247,3.0125,0.0,0.0,1486.249,2387.0946,93.2138,107.0176,13.2471,17.4579,529.3501,553.7656,4125.6844,3289.6719,7662.1328,16237.4557,0.0,8704.3832,157.3827,423.8534,23.1779,57.2386,471.485,728.2937,447.5105,785.8654,0.0,73092.1856,376.7215,1548.7191,6325.7997,6589.6129,52.0594,686.0724,4990.9422,2954.6902,1576.1602,1386.7806,60.4845,42.1587,61.7318,27.8487,8634.9934,29473.456,331.9143,175.6484,16737.936,1485.4828,1273.2784,567.4653,1097.9454,1494.0295,185.2526,47.4185,391.0168,542.2856,2926.3531,1640.7267,1339.1377,730.2029,6853.6119,7840.0642,9361.0783,21150.0313,223.8465,73.2564,3589.1713,3568.9818,1539.1217,2057.2925,0.0,0.0,28.8713,59.5943,28.1758,15.7559,41.5195,48.5085,35.6039,27.2724,0.0,0.0,61236.25127,316.794409287568,0.0007314819854493,0.0,0.736
480,SGP,2018,,33.51100622009285,,,,,6.0776,3.9586,0.0,0.0,1585.2783,2410.3991,99.4136,104.2915,18.4157,19.6291,496.9366,560.0178,5623.7718,4517.9953,6302.5911,15782.7567,140.1004,10783.7652,233.8299,558.299,44.9688,81.0847,506.1778,783.5231,455.2579,730.0609,0.0,74566.2549,0.0,2040.1822,6798.6091,7115.741,45.4194,518.9004,4142.5681,2533.3757,1757.2564,1471.1079,91.8592,55.8781,98.9107,34.7246,11344.7017,28195.6325,539.2617,173.9521,19526.0109,1695.9739,1502.9695,662.5544,2178.4884,1854.9902,294.8184,66.3549,559.8923,565.3144,3031.175,1761.465,1523.9412,844.0781,9638.4481,9664.0557,13267.3104,23413.9185,618.9126,87.1083,5225.4074,3962.3532,2193.2443,2236.7023,0.0,0.0,85.5942,65.2748,83.0028,20.23,113.7501,56.487,60.0699,42.6237,0.0,0.0,66881.6067,326.59658728675,0.0006391622916576,0.0,0.742
481,SGP,2019,,37.78737516772892,74.62,62.07,53.86,,2.197,6.0035,0.0,0.0,1322.1057,2120.3041,123.2417,123.7483,11.4727,20.1078,474.3511,509.224,3859.4081,3383.4298,7215.226,16440.3701,0.0,5945.6252,249.2355,633.4477,34.2246,95.4581,462.5579,734.858,318.6111,680.3039,0.0,76818.1247,0.1084,2494.3213,5543.9153,6472.6193,57.1744,666.7976,4803.8869,2785.9104,1934.9095,1574.099,95.4977,66.5359,46.4762,25.9211,11304.0969,28329.136,273.3876,162.2814,22978.0478,1857.9858,1191.6913,573.4981,1156.4789,1462.69,234.5928,65.4698,370.3989,583.8841,2794.9923,1656.7126,1685.1883,877.3012,9854.4212,11849.726,10662.8408,28014.2506,214.2999,93.3167,3987.6028,4051.4472,1485.473,2249.3937,0.0,0.0,24.3537,62.8644,26.9353,21.4657,37.6924,51.4145,21.4002,33.5569,0.0,0.0,65952.0379,324.394985115301,0.417307143719007,0.0,0.689
482,SGP,2020,,40.09317308482102,,,,,240.1456,101.5772,0.0,0.0,2279.8018,3294.8566,577.0425,463.7942,345.9985,245.0306,1012.3386,1028.6741,3211.6969,2563.7937,6292.2847,13076.9721,764.5236,8527.3758,975.7846,1289.4498,588.5919,614.9805,793.3301,949.0879,1124.0273,1277.9305,0.0,80252.0112,0.0,1995.1193,5851.4394,7169.5943,564.3789,1010.3105,4925.0442,3286.5033,2487.0353,2340.8199,705.1095,536.8158,827.7015,636.2168,16120.6573,28602.0947,1303.9635,851.7546,24943.1858,2554.5743,2026.1329,1110.8156,3188.7502,3300.0069,1030.0318,608.1313,929.3434,556.2977,4661.2782,2947.8914,2105.582,1655.2746,12385.2252,15670.612,13246.6541,22683.3309,1377.1216,699.8136,6811.583,5164.0453,2628.0353,3390.2171,0.0,0.0,745.5422,430.4837,629.3197,194.0761,735.0206,432.8291,641.7313,419.1592,0.0,0.0,61410.07926,332.040805481913,0.497107528626277,0.0,0.697
