,REF_AREA,TIME_PERIOD,EPS,EPI,GCI 4.0: Energy efficiency regulation,GCI 4.0: Environment-related treaties in force,GCI 4.0: Renewable energy regulation,CCPI_SCORE,A01T03_Domestic,A01T03_Foreign,B05T09_Domestic,B05T09_Foreign,C10T12_Domestic,C10T12_Foreign,C13T15_Domestic,C13T15_Foreign,C16_Domestic,C16_Foreign,C17T18_Domestic,C17T18_Foreign,C19_Domestic,C19_Foreign,C20_Domestic,C20_Foreign,C21_Domestic,C21_Foreign,C22_Domestic,C22_Foreign,C23_Domestic,C23_Foreign,C24_Domestic,C24_Foreign,C25_Domestic,C25_Foreign,C26_Domestic,C26_Foreign,C27_Domestic,C27_Foreign,C28_Domestic,C28_Foreign,C29_Domestic,C29_Foreign,C30_Domestic,C30_Foreign,C31T33_Domestic,C31T33_Foreign,D35_E36T39_Domestic,D35_E36T39_Foreign,F41T43_Domestic,F41T43_Foreign,G45T47_Domestic,G45T47_Foreign,H49_Domestic,H49_Foreign,H50_Domestic,H50_Foreign,H51_Domestic,H51_Foreign,H52_Domestic,H52_Foreign,H53_Domestic,H53_Foreign,I55T56_Domestic,I55T56_Foreign,J58T60_Domestic,J58T60_Foreign,J61_Domestic,J61_Foreign,J62T63_Domestic,J62T63_Foreign,K64T66_Domestic,K64T66_Foreign,L68_Domestic,L68_Foreign,M69T75_Domestic,M69T75_Foreign,N77T82_Domestic,N77T82_Foreign,O84_Domestic,O84_Foreign,P85_Domestic,P85_Foreign,Q86T88_Domestic,Q86T88_Foreign,R90T93_Domestic,R90T93_Foreign,S94T96_Domestic,S94T96_Foreign,T97T98_Domestic,T97T98_Foreign,GDP,TRADE,INTEREST_PAYMENTS,OIL_RENTS,FINANCIAL_DEVELOPMENT
137,CRI,2018,,40.91084015816489,,,,,88.7389,21.9988,20.4231,8.2867,218.3045,515.4326,35.8638,22.2234,8.9483,9.8497,17.0588,203.2006,88.7229,11.6981,75.6272,129.0143,21.8544,23.7786,51.0012,187.2613,24.9934,86.3375,84.8667,61.7739,27.3111,61.6521,0.0,42.3673,61.5229,64.693,6.3006,10.0989,3.9747,10.563,1.8365,3.1576,208.1094,489.691,52.2257,11.2788,402.6729,116.3069,373.1608,167.6846,97.8568,5.0325,127.4544,14.2186,15.8913,60.3946,39.0126,70.7796,12.5556,16.7944,110.3578,55.8418,56.4932,12.6877,63.1668,34.7319,20.6184,43.1677,73.837,20.9519,61.5193,9.8657,128.567,83.6887,54.3641,66.2418,0.0,0.0,35.8103,3.1384,56.0909,10.9654,23.7363,6.3146,25.9277,7.9363,0.0,0.0,12590.24938,66.945342016636,13.4677837752809,0.0090072249417001,0.289
138,CRI,2019,,39.210283735695754,32.0,79.31,51.71,,31.7569,15.9136,11.654,4.5043,188.9133,490.368,23.6135,19.1182,3.1792,6.5543,8.9405,196.1883,71.5932,7.944,86.5997,111.654,18.8137,16.8099,33.5114,192.3211,9.8746,78.0309,63.1492,51.2339,14.2133,60.2098,0.0,34.4909,54.6316,67.749,3.901,5.0091,0.6714,7.273,0.0415,1.5462,149.6094,449.1805,33.4367,5.9254,157.8748,105.203,249.5753,154.1451,49.4319,2.3454,133.3062,11.3388,6.4223,60.4687,16.7253,62.857,5.6963,12.5999,28.4961,51.3774,53.7635,8.1113,59.3146,28.6288,13.6142,39.2323,76.5422,19.395,17.0051,5.8724,86.6014,77.698,29.7615,62.0684,0.0,0.0,8.972,0.6152,16.6098,6.8471,8.8506,2.5632,9.8477,3.3501,0.0,0.0,12884.686,65.7605300176622,14.1138984374852,0.0069863479612975,0.287
139,CRI,2020,,42.322690595320644,,,,,626.2554,347.844,327.4879,196.7743,758.1539,946.882,393.6581,281.7735,221.9259,168.6586,407.1908,537.459,559.7382,270.5263,512.8411,539.9674,394.9959,315.9662,507.3048,531.7557,368.6012,362.6808,401.5659,291.7469,370.7608,345.996,0.0,46.7814,465.2129,408.8175,234.3812,181.0065,196.6284,190.4691,119.4034,118.2461,832.1045,963.1598,474.0237,295.0776,947.8654,577.822,1025.9891,682.3402,530.3204,156.5109,579.9664,237.2017,318.2692,296.6093,386.9381,346.2667,306.0747,253.9802,589.7982,427.8085,451.5874,269.3529,512.7889,380.4756,344.3056,301.6138,561.8734,345.991,536.2616,294.201,700.1293,531.6635,504.6775,429.9554,0.0,0.0,505.79,142.5276,631.3476,327.6897,418.6754,240.8945,488.9394,273.7946,0.0,0.0,12394.0494,60.1398862509533,16.4638449284895,0.0034159082601099,0.278
140,CYP,2014,,52.96231876859973,,,,57.61,0.0,5.5611,13.6916,0.0,115.0996,5.6933,0.0,0.0,0.0,0.0,0.0,0.0,0.4555,0.0,4.7167,5.9749,37.4996,0.0,0.0,0.0,0.0,26.852,0.0,0.0,0.0,0.0698,0.555,3.3365,4.8848,0.0,6.5424,0.1075,0.3911,0.0,1.7296,0.0,0.0,0.0,229.7879,0.0,88.4605,18.6978,107.031,134.2319,12.3498,0.4083,159.4504,0.0,13.7037,0.0,116.3694,70.6029,2.5778,0.7081,35.4765,7.595,205.0893,7.7684,59.7422,12.0389,195.2271,125.9737,0.0,383.3702,0.0,0.0855,66.1757,49.7634,6.9595,31.2295,0.0,0.0,6.9818,0.0491,8.8745,2.0266,10.8017,14.1434,6.5222,1.2092,0.0,0.0,26993.10352,130.84436307939,7.86968799504098,0.0022848977248968,0.478
141,CYP,2015,,52.35008401438187,,,,66.99,0.0,5.0484,10.2819,0.0,83.6696,10.4204,3.2307,0.0,0.0,0.0,0.0,0.0,0.1742,0.0,0.0,0.2567,34.9983,0.0,0.0,0.0,0.0,0.2209,0.0,0.0,0.0,0.3467,0.0,0.1552,0.0,0.0,6.4421,0.2829,0.0,0.0,1.776,0.0,15.3347,0.0,0.0,0.0,59.6407,13.2678,86.4492,69.841,9.6116,0.4429,293.7393,0.3431,0.4706,0.0,69.9903,503.1543,1.1589,0.4574,33.4688,6.9621,127.4914,14.0144,45.8319,13.8247,241.7352,19.5976,453.0552,289.0978,0.0,0.0405,40.6084,103.6112,6.9761,24.0817,0.0,0.0,6.831,0.1583,7.1318,4.5524,8.8589,13.17,4.5172,0.9605,0.0,0.0,23088.44141,137.276426477193,7.61383531617475,0.0,0.467
142,CYP,2016,,49.67364933811971,,,,65.12,0.0,3.6238,4.8326,0.0,80.2256,9.6586,0.0,0.0,0.0,0.0,15.4504,0.0,0.0285,0.0,3.989,5.8191,30.7184,0.4714,8.1661,0.454,0.0,24.4222,6.3447,0.0,0.0,0.5996,0.0,0.7594,0.0,0.0,6.65,0.5405,0.0,1.317,1.9491,0.0,21.0457,0.7505,0.0,0.0,70.3462,14.0816,91.5198,117.1658,8.7996,0.0,425.0196,0.5992,1.3267,0.0,132.9565,117.1538,0.7493,0.4441,36.9147,6.1798,123.5388,23.0548,33.7216,17.703,321.5749,21.8655,384.2519,581.0607,18.7485,0.0417,57.9946,73.6766,6.1608,25.7974,0.0,0.0,6.4849,0.1156,7.1012,4.2634,8.6304,12.2702,4.4636,0.857,0.0,0.0,24280.05664,139.022098457248,6.73141280443661,0.0002762972912372,0.466
143,CYP,2017,,48.23122543906471,,,,64.28,0.0,3.8125,0.0,0.0,93.7595,11.1259,0.0,0.0,0.0,0.0,16.7508,0.0,0.0401,0.0,4.9191,5.265,35.3139,0.0,10.6803,0.3291,0.0,26.8859,8.9237,0.0,0.0,0.4589,2.3012,0.8221,0.0,0.0,7.1139,0.0,0.0,1.369,2.3344,0.0,26.0133,0.0,82.3301,0.0,96.7594,17.1861,98.4969,107.854,10.6424,0.0,468.4194,0.4963,8.3522,0.0,158.2295,114.9154,1.0538,0.5328,44.0283,7.1075,166.2819,26.3391,27.6825,36.0127,476.6172,25.4324,543.8333,426.4511,0.0,0.1238,77.4719,74.2428,5.0545,38.7517,0.0,0.0,7.8404,0.1602,8.2978,6.7552,10.745,15.6214,5.5415,1.0096,0.0,0.0,26247.44922,148.013355558135,6.249921023036,0.0,0.549
144,CYP,2018,,47.5964920092302,,,,52.29,22.9624,7.8834,19.0636,0.0,119.8586,22.7968,5.6724,0.0,6.7753,1.9779,24.0755,0.0,1.2017,0.0,12.7334,9.5417,24.6172,36.4878,19.3976,1.7933,7.581,25.8328,14.8598,0.0,49.8808,1.7967,7.1279,1.0903,5.4362,0.0,14.285,1.9153,4.4003,3.0862,3.6132,0.0,39.9672,0.0,148.3198,0.0,211.2254,28.1622,158.3919,130.9163,22.1022,0.0,409.3803,0.5492,18.2933,0.0,301.0366,121.9437,6.7606,3.6696,121.2538,18.7422,164.7568,44.0496,36.0654,38.9036,450.082,106.716,517.472,784.5373,7.3853,0.3865,164.6651,71.8508,24.7768,41.2962,0.0,0.0,19.1323,1.6954,18.9056,11.7457,24.679,26.9093,13.8876,4.492,0.0,0.0,29120.375,147.623567410054,5.89074411860998,0.0,0.534
145,CYP,2019,,45.448251358072405,75.08,79.31,76.54,44.34,11.1027,3.8621,9.7313,0.0,94.963,9.3385,0.0,0.0,0.0,0.2965,16.9835,0.0,0.0,0.0,9.1946,0.871,32.5086,35.4999,11.7959,0.2539,0.0,20.4782,10.3211,0.0,0.0,0.3437,3.3887,0.1636,0.0,0.0,8.9615,0.2566,0.0,1.0429,2.6521,0.0,27.627,0.0,89.4799,0.0,97.0044,28.6507,116.412,122.6199,9.7932,0.8313,291.915,0.2996,7.4714,0.0,90.5244,726.5195,2.8885,1.0437,31.4635,25.4665,262.8795,36.4756,53.4503,23.3176,723.4118,83.7581,742.4781,529.445,0.0,0.0911,217.3516,88.2643,17.905,26.3947,0.0,0.0,7.2488,0.1982,8.9989,4.9624,11.4502,25.0584,5.1551,1.2083,0.0,0.0,29227.17383,150.506169561162,5.39966353205073,0.0,0.533
146,CYP,2020,,43.38715427759174,,,,41.66,511.2917,292.0108,368.3105,315.2943,748.9633,403.4861,345.318,0.0,421.62,143.1287,433.0807,0.0,87.7303,0.0,379.2182,295.4411,459.0242,434.0572,415.4559,122.5756,514.4793,220.903,329.8484,0.0,533.3622,111.7383,273.2031,89.4091,350.2887,0.0,394.6022,139.9121,214.3315,155.5987,119.5939,0.0,514.1944,0.0,644.4748,0.0,954.42,501.6941,805.251,589.0218,363.8505,108.3284,694.964,75.7329,145.9067,90.3232,861.9766,444.6721,329.7011,204.9869,644.3498,448.899,876.1441,549.1482,495.9978,371.9782,1366.8361,612.3289,1814.657,1189.0731,444.1784,38.1516,792.6263,630.128,465.0471,453.6055,0.0,0.0,516.5285,111.9518,574.5374,365.9754,490.4784,410.6988,460.3921,257.132,0.0,0.0,28130.3418,160.66871645997,5.17528058750173,0.0,0.495
